"Timestamp","CAF","Ghana","Guinea","Inland_Africa","Inland_Angola","Offshore_Africa","Offshore_Angola","Warri","pc_CAF","pc_Ghana","pc_Guinea","pc_Inland_Africa","pc_Inland_Angola","pc_Offshore_Africa","pc_Offshore_Angola","pc_Warri"
"06/08/2011 00:00 UTC",0.0,0.0,0.0,0.0025187265089193526,0.00012645036584026575,0.00018725345925041804,0.0022268710641609605,0.0,0.0,0.0,0.0,49.784077102619442,2.4993641589722091,3.7011722471824391,44.015386491225911,0.0
"07/08/2011 03:00 UTC",0.0,0.0,0.0,0.0024198380225579257,0.00017681498382787872,0.00025041156320278353,0.0018404434590675676,0.0,0.0,0.0,0.0,51.623122728851314,3.7720465276423041,5.3421041984769273,39.262726545029466,0.0
"07/08/2011 06:00 UTC",0.0,0.0,0.0,0.0022231635959617168,0.00020516889528386276,0.00022061608806580696,0.0016336019816750418,0.0,0.0,0.0,0.0,51.912138906531446,4.7908108115039942,5.1515115799354616,38.145538702029079,0.0
"07/08/2011 09:00 UTC",0.0,0.0,0.0,0.0020520216691951401,0.00023136499136879667,0.00017801594924122442,0.0014872305864648521,0.0,0.0,0.0,0.0,51.967897933227526,5.8593690492029085,4.5082928799105257,37.664440137659042,0.0
"07/08/2011 12:00 UTC",0.0,0.0,0.0,0.0019925235552315738,0.0002602970046075312,0.00014502560162554299,0.0012811955590854181,9.6096106724546851e-09,0.0,0.0,0.0,54.158623417317756,7.0751120668968435,3.9419292804269408,34.824074037299241,0.00026119805922998201
"07/08/2011 15:00 UTC",0.0,0.0,0.0,0.0020317920564631204,0.00028900788658968614,0.00012646776571695919,0.0011980968302313286,0.0,0.0,0.0,0.0,55.736320324767121,7.9280928833767694,3.4692762373667572,32.866310554489345,0.0
"07/08/2011 18:00 UTC",0.0,0.0,0.0,0.0021625025136215448,0.00032642908756167957,6.7731862132732276e-05,0.0013742253882230934,0.0,0.0,0.0,0.0,55.013066898975438,8.3042054835479195,1.7230673440744428,34.959660273402207,0.0
"07/08/2011 21:00 UTC",0.0,0.0,0.0,0.0022433006215545766,0.00032229530742992131,4.8548896680438698e-05,0.0015422256910289193,0.0,0.0,0.0,0.0,53.972585277093835,7.7542487161680658,1.1680598850714696,37.105106121666644,0.0
"07/08/2011 00:00 UTC",0.0,0.0,0.0,0.0021781457793043639,0.00030891420584535745,3.7670846027288228e-05,0.0019163958859577702,0.0,0.0,0.0,0.0,49.044891488923966,6.9557620288901685,0.84822722760749791,43.151119254578376,0.0
"08/08/2011 03:00 UTC",0.0,0.0,0.0,0.0020826602725396784,0.00036999437582985032,4.163609594214692e-05,0.0018905304065699618,0.0,0.0,0.0,0.0,47.497040378053427,8.4380722291365764,0.94955060900888344,43.115336783801105,0.0
"08/08/2011 06:00 UTC",0.0,0.0,0.0,0.0019772265280457563,0.00039383754571301131,3.7581817130565202e-05,0.0018437444027889511,0.0,0.0,0.0,0.0,46.496826290501922,9.261556877751806,0.88378099222066531,43.357835839525606,0.0
"08/08/2011 09:00 UTC",0.0,0.0,0.0,0.0018951197718894083,0.0004370284938700976,3.3111167359086999e-05,0.0015840893126639185,0.0,0.0,0.0,0.0,47.985627349653456,11.065836977218028,0.83839563154421948,40.110140041584302,0.0
"08/08/2011 12:00 UTC",0.0,0.0,0.0,0.0018646993088018023,0.00045961488048720355,2.5643226894098872e-05,0.0012844638687464268,0.0,0.0,0.0,0.0,51.306636259642012,12.646164119526807,0.7055656150934102,35.341634005737767,0.0
"08/08/2011 15:00 UTC",0.0,0.0,0.0,0.001918213732298582,0.000468117314971363,1.8306803482783353e-05,0.001074314551033396,0.0,0.0,0.0,0.0,55.137682576908908,13.455697603997901,0.52621598022969451,30.88040383886349,0.0
"08/08/2011 18:00 UTC",0.0,0.0,0.0,0.0020453889224501015,0.00045597942077428468,1.7253631932773015e-05,0.0010919729144949408,0.0,0.0,0.0,0.0,56.649637662540023,12.628927772570483,0.47786119628711632,30.243573368602373,0.0
"08/08/2011 21:00 UTC",0.0,0.0,0.0,0.0021645564102790744,0.00039972505183165602,2.7752022301225277e-05,0.0012289582743993813,0.0,0.0,0.0,0.0,56.649072987072891,10.461290603673156,0.726304165331636,32.163332243922319,0.0
"08/08/2011 00:00 UTC",0.0,0.0,0.0,0.0021615325345136108,0.00037139143966383051,3.6812418007573243e-05,0.0016126003094885089,0.0,0.0,0.0,0.0,51.68241317464215,8.8799985786706674,0.88018781445413274,38.557400432233059,0.0
"09/08/2011 03:00 UTC",0.0,0.0,0.0,0.0020843792539329423,0.00043378696921994792,5.1793530582800538e-05,0.0014494692725028368,0.0,0.0,0.0,0.0,51.857595701436018,10.792253486458387,1.2885793042916369,36.061571507813959,0.0
"09/08/2011 06:00 UTC",0.0,0.0,0.0,0.0019864880942360654,0.00045588736489557825,5.6778941462716432e-05,0.0014872336640776433,0.0,0.0,0.0,0.0,49.831779094479899,11.436100989156666,1.4243204761197317,37.307799440243699,0.0
"09/08/2011 09:00 UTC",0.0,0.0,0.0,0.0019499417451872586,0.00044412879455368084,6.2358174673069372e-05,0.0014023540026007007,0.0,0.0,0.0,0.0,50.532561384948934,11.509556954201209,1.6160063741892119,36.341875286660638,0.0
"09/08/2011 12:00 UTC",0.0,0.0,0.0,0.0019806831835527251,0.00041280392111329772,7.9609252255092631e-05,0.0014259085348242142,0.0,0.0,0.0,0.0,50.799710145172519,10.587417368653577,2.0417838516600773,36.571088634513821,0.0
"09/08/2011 15:00 UTC",0.0,0.0,0.0,0.0020936947752200003,0.00036142205943790156,9.474027165898657e-05,0.001253632322493712,0.0,0.0,0.0,0.0,55.04668316837482,9.5023810688208705,2.4908777435096767,32.960058019294642,0.0
"09/08/2011 18:00 UTC",0.0,0.0,0.0,0.0023015081837015599,0.00029099922281625222,0.00013541188636880682,0.0012968001204231513,0.0,0.0,0.0,0.0,57.184313919883678,7.230298386861854,3.3645050117282445,32.220882681526213,0.0
"09/08/2011 21:00 UTC",0.0,0.0,0.0,0.0025081620984485301,0.00029082282910504638,0.00016596431200250879,0.0013798401280426193,0.0,0.0,0.0,0.0,57.728048157021497,6.6936001840240982,3.8198471309147628,31.758504528039634,0.0
"09/08/2011 00:00 UTC",0.0,0.0,0.0,0.002548031243344634,0.00034092421779342071,0.00013602584829430382,0.0017029290537810093,0.0,0.0,0.0,0.0,53.893391532339471,7.2108858164076608,2.8770817939503526,36.018640857302501,0.0
"10/08/2011 03:00 UTC",0.0,0.0,0.0,0.0023771656953529138,0.00045056264031364396,0.00012815392281681595,0.0012479963138077646,0.0,0.0,0.0,0.0,56.546963821015993,10.717784364263515,3.0484687084330155,29.686783106287471,0.0
"10/08/2011 06:00 UTC",0.0,0.0,0.0,0.0021389477802235555,0.00050671612763635954,0.00010954559358121976,0.001166510193151889,0.0,0.0,0.0,0.0,54.541067358092377,12.920763519508602,2.7933050322860429,29.744864090112987,0.0
"10/08/2011 09:00 UTC",0.0,0.0,0.0,0.0019141963342767636,0.00056602404760038927,8.0789399122948533e-05,0.0010441312193016578,0.0,0.0,0.0,0.0,53.096295931741388,15.70046906772888,2.2409497746741738,28.96228522585556,0.0
"10/08/2011 12:00 UTC",0.0,0.0,0.0,0.0018203838870030087,0.00060656674802789755,6.2790334747236969e-05,0.00087926681183805606,0.0,0.0,0.0,0.0,54.033234857347942,18.004314247588706,1.8637634228649613,26.098687472198396,0.0
"10/08/2011 15:00 UTC",0.0,0.0,0.0,0.0018231957000917787,0.00060687138138914188,4.7653058490882086e-05,0.00077056238127530183,0.0,0.0,0.0,0.0,56.127990350784017,18.682838620704313,1.4670232093169893,23.722147819194678,0.0
"10/08/2011 18:00 UTC",0.0,0.0,0.0,0.0019797158616227033,0.00055226271242454306,4.7935437425719189e-05,0.00086232522575400723,0.0,0.0,0.0,0.0,57.512442488382618,16.043705110672068,1.3925655401085781,25.051286860836736,0.0
"10/08/2011 21:00 UTC",0.0,0.0,0.0,0.0021944466270025337,0.00048373306865706747,6.6269287736679872e-05,0.0011234459658422888,0.0,0.0,0.0,0.0,56.734907638443758,12.506365219466334,1.7133166388018262,29.045410503288082,0.0
"10/08/2011 00:00 UTC",0.0,0.0,0.0,0.0021875590015526668,0.00048687671794391809,5.4759950485242842e-05,0.0016010657472327111,0.0,0.0,0.0,0.0,50.517943162882396,11.243587188717669,1.2645876359230857,36.973882012476835,0.0
"11/08/2011 03:00 UTC",0.0,0.0,0.0,0.0021771639661367485,0.00051558951423913554,4.6909367526744912e-05,0.0013191890752937191,0.0,0.0,0.0,0.0,53.639896387799993,12.702841197347956,1.1557299555240674,32.501532459327983,0.0
"11/08/2011 06:00 UTC",0.0,0.0,0.0,0.0019920715710837777,0.00056040896926188351,3.6962309245276667e-05,0.0011963223000736242,0.0,0.0,0.0,0.0,52.620051491051555,14.803056901496877,0.97634976772269444,31.600541839728873,0.0
"11/08/2011 09:00 UTC",0.0,0.0,0.0,0.0018590795502596987,0.00057726922781847073,3.1379204245378903e-05,0.00098937917140323327,0.0,0.0,0.0,0.0,53.775583677109928,16.69804267409447,0.90767230664377707,28.61870134215183,0.0
"11/08/2011 12:00 UTC",0.0,0.0,0.0,0.0018217121751742643,0.00059136835978786995,2.9887053331215238e-05,0.00088903360991007406,0.0,0.0,0.0,0.0,54.673214888293266,17.748143671338681,0.89697006553689085,26.681671374831158,0.0
"11/08/2011 15:00 UTC",0.0,0.0,0.0,0.0018902132325598721,0.00055612338936894925,3.5962210793744404e-05,0.00089902149752741983,1.1820364139147272e-08,0.0,0.0,0.0,55.901436131217316,16.446872551930305,1.0635515587314563,26.587790180983479,0.00034957713743089187
"11/08/2011 18:00 UTC",0.0,0.0,0.0,0.0020630646939021058,0.00043041644388380914,4.5725623101708265e-05,0.0010655432755065969,4.1775906853996373e-09,0.0,0.0,0.0,57.231771472748306,11.94024386500409,1.2684810222098468,29.559387748899617,0.00011589113813064899
"11/08/2011 21:00 UTC",0.0,0.0,0.0,0.00228365880880485,0.00031750167705286243,8.1543590990042713e-05,0.0013017842423698443,5.3807449495377585e-08,0.0,0.0,0.0,57.31295431716358,7.9683353057792754,2.0464984030235507,32.670861569199502,0.0013504048341028661
"11/08/2011 00:00 UTC",0.0,0.0,0.0,0.0022606543548716013,0.00029711435591289384,9.4982732392087156e-05,0.0017759406580744703,0.0,0.0,0.0,0.0,51.045642893823974,6.7088510359291549,2.1447129360213522,40.100793134225526,0.0
"12/08/2011 03:00 UTC",0.0,0.0,0.0,0.0022542532534735116,0.00032530226443739182,0.00010712131551236445,0.00148994634015461,9.6696010277097416e-09,0.0,0.0,0.0,53.972981061887204,7.7886248720344495,2.5647769275987544,35.673385621815555,0.00023151666403959143
"12/08/2011 06:00 UTC",0.0,0.0,0.0,0.0020415899302058827,0.00036611454882450446,7.8031207305676327e-05,0.001301449883030241,5.46442938e-08,0.0,0.0,0.0,53.907062003675442,9.6670537956365923,2.0603712176541498,34.364070130436225,0.0014428525975961289
"12/08/2011 09:00 UTC",0.0,0.0,0.0,0.0018821201727546757,0.00038559981555370219,5.1608118165700184e-05,0.0010632594212404908,1.7917553576856875e-08,0.0,0.0,0.0,55.641138264811033,11.399491362290258,1.5256913347045449,31.433149341371212,0.00052969682295998658
"12/08/2011 12:00 UTC",0.0,0.0,0.0,0.0018126746789329355,0.00040076950475170179,4.6377796786404806e-05,0.00084409351518839734,9.394495841995224e-09,0.0,0.0,0.0,58.399437585690158,12.911701118246208,1.4941662065825521,27.194392424430397,0.00030266505068443335
"12/08/2011 15:00 UTC",0.0,0.0,0.0,0.0018624551691128562,0.00039378793093257483,4.4751474251860648e-05,0.0006818523085560101,0.0,0.0,0.0,0.0,62.43884591659922,13.201748074842149,1.500294048250064,22.859111960308557,0.0
"12/08/2011 18:00 UTC",0.0,0.0,0.0,0.0019791100715385711,0.00034856207792381043,4.4952354648403058e-05,0.00066263907218698612,0.0,0.0,0.0,0.0,65.203894877313047,11.483749900526439,1.4810033303016537,21.831351891858855,0.0
"12/08/2011 21:00 UTC",0.0,0.0,0.0,0.0021075016551308288,0.00030151577988022781,4.736317289801705e-05,0.0007353231664499831,4.7152494642567832e-08,0.0,0.0,0.0,66.029640264201944,9.4467202106352968,1.4839244660204665,23.038237735387305,0.0014773237549913984
"12/08/2011 00:00 UTC",0.0,0.0,0.0,0.0019870093538882816,0.00032183145296905562,2.7701966794934269e-05,0.0010306877322351716,0.0,0.0,0.0,0.0,59.010196967926312,9.5577493850316628,0.82269291474102202,30.609360732301006,0.0
"13/08/2011 03:00 UTC",0.0,0.0,0.0,0.0020185014880659451,0.00036665086078038761,5.0033304130678276e-05,0.0011127892004837358,0.0,0.0,0.0,0.0,56.891651475406292,10.334088484949406,1.4101933130071387,31.364066726637169,0.0
"13/08/2011 06:00 UTC",0.0,0.0,0.0,0.0019186649566466157,0.00040171272045016337,4.4159194040469695e-05,0.0011410602031791154,0.0,0.0,0.0,0.0,54.731474153251902,11.459181187515751,1.2596768283497413,32.549667830882612,0.0
"13/08/2011 09:00 UTC",0.0,0.0,0.0,0.0017934020426728834,0.00044276813205820732,3.8386568516099596e-05,0.0010574629589040004,0.0,0.0,0.0,0.0,53.8232724588946,13.288280731724097,1.152051066544318,31.736395742836997,0.0
"13/08/2011 12:00 UTC",0.0,0.0,0.0,0.0017710011132819879,0.00044131316279925632,3.4663222605855851e-05,0.0009956859890689969,0.0,0.0,0.0,0.0,54.615630637254611,13.609588675038317,1.0689737845675311,30.705806903139539,0.0
"13/08/2011 15:00 UTC",0.0,0.0,0.0,0.0018120212611260269,0.00043332906901852921,3.3029241095043396e-05,0.00095457127003786238,3.6529420018408262e-09,0.0,0.0,0.0,56.048461689328711,13.403500414043052,1.0216426229970084,29.526282282804779,0.00011299082645216015
"13/08/2011 18:00 UTC",0.0,0.0,0.0,0.001990567144028575,0.00035920275155834847,3.6318014080579984e-05,0.0011986330195887134,1.5604599734949717e-08,0.0,0.0,0.0,55.528966361368958,10.020338961200281,1.0131292422072149,33.437130128483773,0.00043530673977215553
"13/08/2011 21:00 UTC",0.0,0.0,0.0,0.0021379878770865983,0.00026859669720023777,3.9177761436759369e-05,0.0015168538027449997,2.5208528600000003e-08,0.0,0.0,0.0,53.953605433071061,6.77822375733738,0.98867795508285006,38.278856699823201,0.00063615468553828358
"13/08/2011 00:00 UTC",0.0,0.0,0.0,0.0019739754185440234,0.00025634388579035862,2.581928786102073e-05,0.0019203349222228663,0.0,0.0,0.0,0.0,47.264167047374983,6.1378070495453425,0.6182078677593873,45.979818035320285,0.0
"14/08/2011 03:00 UTC",0.0,0.0,0.0,0.001990040567234912,0.00031432375541924038,3.2407752588718853e-05,0.0018646797282993498,0.0,0.0,0.0,0.0,47.365545537309742,7.4813128917541256,0.77134652744073029,44.381795043495408,0.0
