"Timestamp","andaman_sea","Arabian_sea","asia","beijing_a","beijing_b","East_China_sea","East_China","hebei_a","hebei_b","hong","india","kazakhstan","korea","Liaoning","mid-china","mongolia","nepal","North_Pacific_ocean","Russia","South_China_sea","South_China","Tianjin","waliguan","west_China","pc_andaman_sea","pc_Arabian_sea","pc_asia","pc_beijing_a","pc_beijing_b","pc_East_China_sea","pc_East_China","pc_hebei_a","pc_hebei_b","pc_hong","pc_india","pc_kazakhstan","pc_korea","pc_Liaoning","pc_mid-china","pc_mongolia","pc_nepal","pc_North_Pacific_ocean","pc_Russia","pc_South_China_sea","pc_South_China","pc_Tianjin","pc_waliguan","pc_west_China"
"22/03/2017 03:00 UTC",0.0,0.0,0.0,4.1772991947145116e-05,3.3296665605801515e-05,4.3743911679328023e-09,2.2781824525985856e-05,0.00021656260226853062,0.00014498582256500085,0.0,0.0,0.0,0.0,0.0,4.0801915529904993e-06,0.0005141295509397824,0.0,0.0,0.0015599033221556488,0.0,0.0,1.124434963591685e-05,0.00036783646990073943,0.0,0.0,0.0,0.0,1.4322505047638459,1.1416267760088326,0.00014998264826789474,0.78110947183457813,7.425177894954996,4.9710592388275323,0.0,0.0,0.0,0.0,0.0,0.13989556742064316,17.627712895911873,0.0,0.0,53.48365574022327,0.0,0.0,0.38552961353977705,12.611832313866389,0.0
"22/03/2017 06:00 UTC",0.0,0.0,0.0,4.1920226467133707e-05,3.1177994613838274e-05,2.0770631184428494e-07,2.2665768730157205e-05,0.00021387790679094199,0.00013027819263989628,0.0,0.0,0.0,0.0,0.0,8.9202648579311e-06,0.00047012690954688932,0.0,0.0,0.0012944197171944089,0.0,0.0,1.2963866614582207e-05,0.00029129389848099244,0.0,0.0,0.0,0.0,1.6649198974982058,1.2382772702186811,0.0082493440653676475,0.9002024209129138,8.4944575127877044,5.1741789922419361,0.0,0.0,0.0,0.0,0.0,0.35428068272883462,18.671741830107386,0.0,0.0,51.40967319345512,0.0,0.0,0.51487793111167346,11.569140924872185,0.0
"22/03/2017 09:00 UTC",0.0,0.0,0.0,6.0958161360188179e-05,3.9623025702586581e-05,4.5328838367920178e-06,2.0830720976139818e-05,0.00026091437952002023,0.00012912390384580685,0.0,0.0,0.0,0.0,0.0,1.2558883357637974e-05,0.0004608833565163422,0.0,0.0,0.0012441952754821356,0.0,1.4478672449334554e-07,2.2964516786627251e-05,0.00028328681984365596,0.0,0.0,0.0,0.0,2.3999118204751273,1.5599513768919517,0.17845881926259313,0.82010172853256158,10.272152072338965,5.0835848101519741,0.0,0.0,0.0,0.0,0.0,0.49444097311058871,18.144894637294676,0.0,0.0,48.983743636319986,0.0,0.0057002272346487149,0.90410888481489615,11.152951013572025,0.0
"22/03/2017 12:00 UTC",0.0,0.0,0.0,0.00020290659303688887,0.00010358131574124636,4.6862582390773234e-05,1.9317850725558258e-05,0.00058706337709214828,0.00022832980769598398,0.0,0.0,0.0,0.0,0.0,1.2274602939544734e-05,0.00047467074458267553,0.0,0.0,0.0011971820545792226,0.0,3.2004541970706962e-06,0.00017996516704691599,0.00028586247934855999,0.0,0.0,0.0,0.0,6.0728348758221067,3.1001073809495332,1.4025602640818862,0.57816809131858826,17.570345533695658,6.8337317117824643,0.0,0.0,0.0,0.0,0.0,0.36736922000648831,14.206522366230146,0.0,0.0,35.830718090246158,0.0,0.09578707904729683,5.3862160244195287,8.5556393624001377,0.0
"22/03/2017 15:00 UTC",0.0,0.0,0.0,0.00036609680106168812,0.00022598894317438022,0.00011272938820537648,1.5082474425347527e-05,0.00094052603854818061,0.00040231410174850906,0.0,0.0,0.0,0.0,6.4658214207120273e-08,1.0215701214297906e-05,0.00047902566748512121,0.0,0.0,0.0011305836084658794,0.0,2.2697987266355019e-05,0.00031733251496426847,0.00028533643240183181,0.0,0.0,0.0,0.0,8.4980799441193611,5.2458041152326995,2.6167487676559431,0.35010432500376237,21.832109545697843,9.3387797691499319,0.0,0.0,0.0,0.0,0.0015008890320336761,0.2371335814805782,11.119459131487357,0.0,0.0,26.243850971631549,0.0,0.52688062228543187,7.3661312341825242,6.623417103040981,0.0
"22/03/2017 18:00 UTC",0.0,0.0,0.0,0.00042915071968327196,0.00030278803423009913,0.00014166797636608306,1.1615769234338097e-05,0.0012477751010987073,0.00048392952671820564,0.0,0.0,0.0,0.0,1.923670215422132e-07,1.2105530198834006e-05,0.00049812921254485513,0.0,0.0,0.0010924294042777077,0.0,8.3972562891534628e-05,0.00042034778034460486,0.0002951351063251514,0.0,0.0,0.0,0.0,8.5501151052625772,6.0325485346365264,2.8224990640901013,0.23142490373325542,24.859845854967709,9.6414918267634064,0.0,0.0,0.0,0.0,0.0038325933086080775,0.24118257726947825,9.924396975719052,0.0,0.0,21.764840934768472,0.0,1.673013804885175,8.3747311640081001,5.8800766605875419,0.0
"22/03/2017 21:00 UTC",0.0,0.0,0.0,0.00046009599574906945,0.00035834625355724915,0.00013394087670176423,1.0929224481020369e-05,0.0013753097089490626,0.00054563333219920555,0.0,0.0,0.0,0.0,9.3933560791258921e-07,3.1289812749167553e-05,0.00054866552998991181,0.0,0.0,0.00097010142927719117,0.0,0.00013131896811898646,0.00049418108976433085,0.00030513649980160122,5.9820268693402964e-07,0.0,0.0,0.0,8.5735055209197419,6.6774838548031319,2.4958766355047732,0.20365699178678159,25.627750494660027,10.167422514494218,0.0,0.0,0.0,0.0,0.01750373638293368,0.58305958937282387,10.223924993844895,0.0,0.0,18.07703182945372,0.0,2.447019553683849,9.2086528476099971,5.6859644288448363,0.011147008638290894
"23/03/2017 00:00 UTC",0.0,0.0,0.0,0.00031975317542875246,0.00018610109600589785,5.0624229233830995e-05,2.8778944225854653e-06,0.001152134169098395,0.00024336425239044034,0.0,0.0,9.3427894699999999e-08,0.0,3.9217480047595585e-07,0.00011060845909873686,0.00062671157740722149,0.0,0.0,0.00076132548276164889,0.0,6.1244865432767549e-05,0.00024998851905607349,0.00029862534605757534,8.0507245992728825e-06,0.0,0.0,0.0,7.852686390823906,4.5703800813341893,1.2432595717537558,0.070677022475732904,28.29478799686888,5.9766823275388203,0.0,0.0,0.0022944571426077778,0.0,0.0096312592185900658,2.7163875395764112,15.391151216179408,0.0,0.0,18.697078612130817,0.0,1.5040873969331312,6.1393649611816459,7.3338167409815691,0.19771442586054341
"23/03/2017 03:00 UTC",0.0,0.0,0.0,0.00016139500106467029,7.4146879704958257e-05,1.4837937148190203e-05,2.5366471296262476e-06,0.00090052349356278946,8.6908028574013017e-05,0.0,0.0,1.3424216699999999e-07,0.0,9.6026681516848994e-08,0.00015353536250315922,0.00072818120430452713,0.0,0.0,0.00058054767058566094,0.0,2.8500704711446405e-05,8.6568541280661042e-05,0.0004351914311187179,8.135338772110539e-06,0.0,0.0,0.0,4.9488867681396513,2.2735804049078152,0.45497859496740356,0.077781711530313116,27.61292959690892,2.664878031028342,0.0,0.0,0.0041162940587391016,0.0,0.0029444850857349271,4.707885119867802,22.32836397049676,0.0,0.0,17.801447791338031,0.0,0.8739227330381546,2.6544682651561766,13.34436073523862,0.24945549823751334
"23/03/2017 06:00 UTC",0.0,0.0,0.0,9.2787965181372913e-05,3.1751956062952786e-05,4.0572975634433462e-06,1.2921280016526202e-06,0.00071517675962827075,6.8343035401417657e-05,0.0,0.0,1.5068417528566739e-07,0.0,2.8459045853723986e-07,0.00016249117836226998,0.0007064155890953972,0.0,0.0,0.0004127901099223579,0.0,1.7136085074472525e-05,3.7493448316485303e-05,0.00056524816731727805,1.0678949188431171e-05,0.0,0.0,0.0,3.2832536956685656,1.123526384964024,0.14356535563166589,0.045721274611531817,25.306156186483214,2.4182826201253702,0.0,0.0,0.0053318808578071376,0.0,0.010070084767113534,5.7496654962594489,24.996146742109556,0.0,0.0,14.606362487730133,0.0,0.60635142219227611,1.3266860902470896,20.001011237682551,0.37786904066964139
