"Timestamp","CAF","Ghana","Guinea","Inland_Angola","Offshore_Angola","Warri","pc_CAF","pc_Ghana","pc_Guinea","pc_Inland_Angola","pc_Offshore_Angola","pc_Warri"
"29/07/2011 06:00 UTC",0.0,0.0,0.0,0.0011259664952556773,0.00082537653839679813,2.9422945800000001e-08,0.0,0.0,0.0,57.701260025905832,42.297232166309932,0.0015078077842346647
"29/07/2011 09:00 UTC",0.0,0.0,0.0,0.0011123251641974171,0.00070700744014164725,1.9242644607630683e-08,0.0,0.0,0.0,61.138540411606257,38.860401923564396,0.0010576648293475132
"29/07/2011 12:00 UTC",0.0,0.0,0.0,0.0011093098074875334,0.00062768699070792078,3.9256329405029417e-08,0.0,0.0,0.0,63.862221201330726,36.13551883812886,0.0022599605404141948
"29/07/2011 15:00 UTC",0.0,0.0,0.0,0.0010848322437609496,0.00064763382044577067,2.5209838100000002e-08,0.0,0.0,0.0,62.616895104366598,37.381649774994251,0.0014551206391442877
"29/07/2011 18:00 UTC",0.0,0.0,0.0,0.00098422212373302544,0.00075440344481377268,0.0,0.0,0.0,0.0,56.609205658678505,43.390794341321495,0.0
"29/07/2011 21:00 UTC",0.0,0.0,0.0,0.00090244644626415779,0.00099194213654736456,0.0,0.0,0.0,0.0,47.637874006018777,52.362125993981209,0.0
"29/07/2011 00:00 UTC",0.0,0.0,0.0,0.00076491328926801177,0.00152832388340912,0.0,0.0,0.0,0.0,33.35517574813467,66.64482425186533,0.0
"30/07/2011 03:00 UTC",0.0,0.0,0.0,0.00084551560275662936,0.0014912252250965478,0.0,0.0,0.0,0.0,36.18354216601017,63.816457833989837,0.0
"30/07/2011 06:00 UTC",0.0,0.0,0.0,0.00084192163584429543,0.0014973900528050257,0.0,0.0,0.0,0.0,35.990143593494665,64.009856406505335,0.0
"30/07/2011 09:00 UTC",0.0,0.0,0.0,0.00081602333589904017,0.0013635926879360725,0.0,0.0,0.0,0.0,37.438857439817205,62.56114256018278,0.0
"30/07/2011 12:00 UTC",0.0,0.0,0.0,0.00084205257458141265,0.0012302167898278144,0.0,0.0,0.0,0.0,40.634320472207008,59.365679527792992,0.0
"30/07/2011 15:00 UTC",0.0,0.0,0.0,0.00084160770101584831,0.0011807544892581841,0.0,0.0,0.0,0.0,41.615082850308305,58.384917149691695,0.0
"30/07/2011 18:00 UTC",0.0,0.0,0.0,0.00084376914297325516,0.0012710019846498808,0.0,0.0,0.0,0.0,39.898839735040085,60.101160264959908,0.0
"30/07/2011 21:00 UTC",0.0,0.0,0.0,0.00089598026375391833,0.0014058557351157729,0.0,0.0,0.0,0.0,38.924591682200052,61.075408317799941,0.0
"30/07/2011 00:00 UTC",0.0,0.0,0.0,0.00078665658079312957,0.0017644748355756584,0.0,0.0,0.0,0.0,30.835596149446332,69.164403850553683,0.0
"31/07/2011 03:00 UTC",0.0,0.0,0.0,0.00079970398652214275,0.0015571901663848113,0.0,0.0,0.0,0.0,33.930415820150479,66.069584179849514,0.0
"31/07/2011 06:00 UTC",0.0,0.0,0.0,0.00078823321627162284,0.0014069227326819929,0.0,0.0,0.0,0.0,35.907845939025741,64.092154060974266,0.0
"31/07/2011 09:00 UTC",0.0,0.0,0.0,0.00082584564293032548,0.0011859585711130158,0.0,0.0,0.0,0.0,41.050000649443611,58.949999350556389,0.0
"31/07/2011 12:00 UTC",0.0,0.0,0.0,0.00083342191412772489,0.0010485571152896625,0.0,0.0,0.0,0.0,44.284335856055264,55.715664143944736,0.0
"31/07/2011 15:00 UTC",0.0,0.0,0.0,0.00080360888562703019,0.00095391248112044807,0.0,0.0,0.0,0.0,45.723989524759681,54.276010475240312,0.0
"31/07/2011 18:00 UTC",0.0,0.0,0.0,0.00066015010978180363,0.0011555504846918771,0.0,0.0,0.0,0.0,36.357872646572666,63.642127353427334,0.0
"31/07/2011 21:00 UTC",0.0,0.0,0.0,0.00056123409896486026,0.0012229204413900085,0.0,0.0,0.0,0.0,31.456585529481696,68.5434144705183,0.0
"31/07/2011 00:00 UTC",0.0,0.0,0.0,0.00048184310298575287,0.0015603048231106374,0.0,0.0,0.0,0.0,23.594916745664275,76.405083254335722,0.0
"01/08/2011 03:00 UTC",0.0,0.0,0.0,0.00050188620318352675,0.0011710194746972259,0.0,0.0,0.0,0.0,30.000866744580563,69.999133255419437,0.0
"01/08/2011 06:00 UTC",0.0,0.0,0.0,0.00043615161942754725,0.0010726495482730734,0.0,0.0,0.0,0.0,28.907163433087252,71.092836566912737,0.0
"01/08/2011 09:00 UTC",0.0,0.0,0.0,0.00042156893677719411,0.00096758654236191221,0.0,0.0,0.0,0.0,30.347138467067104,69.652861532932889,0.0
"01/08/2011 12:00 UTC",0.0,0.0,0.0,0.00041664629900722562,0.00087307529191742281,0.0,0.0,0.0,0.0,32.305134839877866,67.694865160122148,0.0
"01/08/2011 15:00 UTC",0.0,0.0,0.0,0.00038161838810911312,0.00075708225242186375,0.0,0.0,0.0,0.0,33.513495516360138,66.486504483639862,0.0
"01/08/2011 18:00 UTC",0.0,0.0,0.0,0.0002991065841638521,0.00073565042345920012,0.0,0.0,0.0,0.0,28.905973282648457,71.094026717351539,0.0
"01/08/2011 21:00 UTC",0.0,0.0,0.0,0.0002393904408915675,0.00074275434527630861,0.0,0.0,0.0,0.0,24.374251562808677,75.625748437191319,0.0
"01/08/2011 00:00 UTC",0.0,0.0,0.0,0.00019897135945030924,0.0011004488004152087,0.0,0.0,0.0,0.0,15.312318955471769,84.687681044528233,0.0
"02/08/2011 03:00 UTC",0.0,0.0,0.0,0.00020027523501053645,0.001010933295409357,0.0,0.0,0.0,0.0,16.535157240108475,83.464842759891539,0.0
"02/08/2011 06:00 UTC",0.0,0.0,0.0,0.00020792182154789413,0.0011447755512956825,0.0,0.0,0.0,0.0,15.370904514349034,84.629095485650964,0.0
"02/08/2011 09:00 UTC",0.0,0.0,0.0,0.00025774250366385394,0.0011126375244460275,0.0,0.0,0.0,0.0,18.808104202988819,81.191895797011185,0.0
"02/08/2011 12:00 UTC",0.0,0.0,0.0,0.00035586162707029116,0.00094903999005945244,0.0,0.0,0.0,0.0,27.271146146101266,72.728853853898727,0.0
"02/08/2011 15:00 UTC",0.0,0.0,0.0,0.00038726565834102858,0.00079630886725445512,0.0,0.0,0.0,0.0,32.720006215593919,67.279993784406074,0.0
"02/08/2011 18:00 UTC",0.0,0.0,0.0,0.0003549699220187875,0.00087100627040729163,0.0,0.0,0.0,0.0,28.954063236443361,71.045936763556639,0.0
"02/08/2011 21:00 UTC",0.0,0.0,0.0,0.00031575684252739642,0.0010879447797054644,0.0,0.0,0.0,0.0,22.494584142826852,77.505415857173148,0.0
"02/08/2011 00:00 UTC",0.0,0.0,0.0,0.00035179277831542326,0.001592824358641466,0.0,0.0,0.0,0.0,18.090593342499286,81.90940665750071,0.0
"03/08/2011 03:00 UTC",0.0,0.0,0.0,0.0003624400648515845,0.0015394142391067234,0.0,0.0,0.0,0.0,19.057194028861311,80.942805971138682,0.0
"03/08/2011 06:00 UTC",0.0,0.0,0.0,0.00036176722658065542,0.0015091279530133111,0.0,0.0,0.0,0.0,19.336584461090357,80.663415538909661,0.0
"03/08/2011 09:00 UTC",0.0,0.0,0.0,0.0003732572702242181,0.0013550491486899918,0.0,0.0,0.0,0.0,21.596706818847146,78.403293181152861,0.0
"03/08/2011 12:00 UTC",0.0,0.0,0.0,0.00035751744065466316,0.0012782992471374337,0.0,0.0,0.0,0.0,21.855593192242921,78.144406807757079,0.0
"03/08/2011 15:00 UTC",0.0,0.0,0.0,0.00028667807762590495,0.0013616720224634881,0.0,0.0,0.0,0.0,17.391819711744361,82.608180288255639,0.0
"03/08/2011 18:00 UTC",0.0,0.0,0.0,0.00015802474989559865,0.0015101691865853737,0.0,0.0,0.0,0.0,9.4728044767354369,90.527195523264567,0.0
"03/08/2011 21:00 UTC",0.0,0.0,0.0,6.9087577033584961e-05,0.0017204457175664235,0.0,0.0,0.0,0.0,3.8606477589469619,96.139352241053032,0.0
"03/08/2011 00:00 UTC",0.0,0.0,0.0,5.6828190790493273e-05,0.00214308090536408,0.0,0.0,0.0,0.0,2.583206319289673,97.416793680710327,0.0
"04/08/2011 03:00 UTC",0.0,0.0,0.0,6.26652607164484e-05,0.0020142572979757242,0.0,0.0,0.0,0.0,3.0172170095696007,96.982782990430408,0.0
"04/08/2011 06:00 UTC",0.0,0.0,0.0,6.9768196977910938e-05,0.0019263383973821234,0.0,0.0,0.0,0.0,3.4952139918298855,96.5047860081701,0.0
"04/08/2011 09:00 UTC",0.0,0.0,0.0,7.3684179038603192e-05,0.0016923728790236604,0.0,0.0,0.0,0.0,4.172242267158131,95.82775773284186,0.0
"04/08/2011 12:00 UTC",0.0,0.0,0.0,8.2306788716990083e-05,0.0014143901441820679,4.9667383299072236e-08,0.0,0.0,0.0,5.4990463116110062,94.497635332209697,0.0033183561793093514
"04/08/2011 15:00 UTC",0.0,0.0,0.0,8.468072409080409e-05,0.0012348635057873622,1.0476125583769444e-07,0.0,0.0,0.0,6.4169127290459302,93.575148701187288,0.0079385697667734168
"04/08/2011 18:00 UTC",0.0,0.0,0.0,7.3233191360372625e-05,0.0013448873360350604,2.5614787088250529e-07,0.0,0.0,0.0,5.1631694624858584,94.81877130999375,0.018059227520391279
"04/08/2011 21:00 UTC",0.0,0.0,0.0,4.5844451671486505e-05,0.0015993438754411987,6.373768267170778e-07,0.0,0.0,0.0,2.7854985835835779,97.175774543625977,0.03872687279044619
"04/08/2011 00:00 UTC",0.0,0.0,0.0,3.6523140042886226e-05,0.0022001360749150517,0.0,0.0,0.0,0.0,1.6329327149452701,98.367067285054731,0.0
"05/08/2011 03:00 UTC",0.0,0.0,0.0,6.5036068961137424e-05,0.0020987391126365152,7.1435947060700354e-07,0.0,0.0,0.0,3.004683909400625,96.962312490579478,0.033003600019912288
"05/08/2011 06:00 UTC",0.0,0.0,0.0,7.6544784360007816e-05,0.001984474777313964,9.7051933114011851e-07,0.0,0.0,0.0,3.7121800470881143,96.24075283362356,0.047067119288325639
"05/08/2011 09:00 UTC",0.0,0.0,0.0,9.142571345333039e-05,0.0016379560975148049,9.5438499205223663e-07,0.0,0.0,0.0,5.2836965248014707,94.661147431287489,0.055156043911029393
"05/08/2011 12:00 UTC",0.0,0.0,0.0,0.00010118457055369997,0.0011981979514940524,1.9849055245266164e-06,0.0,0.0,0.0,7.7752499724433211,92.07222542286226,0.15252460469442425
"05/08/2011 15:00 UTC",0.0,0.0,0.0,0.00010791119518560129,0.00095034443280868309,2.2957251229517095e-06,0.0,0.0,0.0,10.175008958163341,89.608525793246486,0.21646524859017685
"05/08/2011 18:00 UTC",0.0,0.0,0.0,0.00012372090560713381,0.0010498976015268892,1.3584255593139418e-06,0.0,0.0,0.0,10.529645490446777,89.35474155396949,0.11561295558374031
"05/08/2011 21:00 UTC",0.0,0.0,0.0,0.00011852384555373715,0.0012447995869701467,6.326182899692482e-07,0.0,0.0,0.0,8.6897114817604031,91.263907383774765,0.046381134464836604
