 NAME III (version 6.5)                                          
 Run name:                   Flight11_0346
 Run time:                   05/08/2016 04:51:15.082 UTC+01:00
 Met data:                   NWP Flow.Global_Mk9_PT1 Flow; NWP Flow.Global_Mk9_PT2 Flow; NWP Flow.Global_Mk9_PT3 Flow; NWP Flow.Global_Mk9_PT4 Flow; NWP Flow.Global_Mk9_PT5 Flow; NWP Flow.Global_Mk9_PT6 Flow; NWP Flow.Global_Mk9_PT7 Flow; NWP Flow.Global_Mk9_PT8 Flow; NWP Flow.Global_Mk9_PT9 Flow; NWP Flow.Global_Mk9_PT10 Flow; NWP Flow.Global_Mk9_PT11 Flow; NWP Flow.Global_Mk9_PT12 Flow; NWP Flow.Global_Mk9_PT13 Flow; NWP Flow.Global_Mk9_PT14 Flow
 Start of release:           11/12/2015 21:58 UTC
 End of release:             11/12/2015 21:57 UTC
 Source strength:            Multiple Sources
 Release location:           Multiple Sources
 Release height:             Multiple Sources
 Run duration:               5day 0hr 1min
 X grid origin:                -203.8750    
 Y grid origin:                -89.87500    
 X grid size:                        1432
 Y grid size:                         200
 X grid resolution:            0.2500000    
 Y grid resolution:            0.2500000    
 Number of preliminary cols:            4
 Number of field cols:                  1
 
 Fields:
                        ,                        ,                        ,                        ,                     INERT,
                        ,                        ,                        ,                        ,                     Req 1,
                        ,                        ,                        ,                        ,         Air Concentration,
                        ,                        ,                        ,                        ,                   TRACER1,
                        ,                        ,                        ,                        ,                 g s / m^3,
                        ,                        ,                        ,                        ,                       low,
                        ,                        ,                        ,                        ,     No ensemble averaging,
                        ,                        ,                        ,                        ,    5day 0hr 0min integral,
                        ,                        ,                        ,                        ,   No horizontal averaging,
                        ,                        ,                        ,                        ,     No vertical averaging,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,      06/12/2015 21:57 UTC,
                        ,                        ,                        ,                        ,        Z = 100.0000 m agl,
                        ,                        ,                        ,                        ,                          ,
                 X Index,                 Y Index,            X (Lat-Long),            Y (Lat-Long),                          ,
                     713,                      66,               -25.87500,               -73.62500,             5.3534706E-08,
                     713,                      67,               -25.87500,               -73.37500,             4.8845004E-09,
                     714,                      66,               -25.62500,               -73.62500,             6.0326533E-07,
                     714,                      67,               -25.62500,               -73.37500,             1.6460758E-07,
                     715,                      66,               -25.37500,               -73.62500,             4.3026378E-07,
                     715,                      67,               -25.37500,               -73.37500,             1.6363089E-07,
                     716,                      66,               -25.12500,               -73.62500,             4.7388275E-07,
                     716,                      67,               -25.12500,               -73.37500,             2.1833773E-07,
                     717,                      66,               -24.87500,               -73.62500,             3.5342785E-07,
                     717,                      67,               -24.87500,               -73.37500,             1.9977608E-07,
                     718,                      66,               -24.62500,               -73.62500,             2.7411730E-07,
                     718,                      67,               -24.62500,               -73.37500,             2.0466038E-07,
                     719,                      66,               -24.37500,               -73.62500,             2.5181126E-07,
                     719,                      67,               -24.37500,               -73.37500,             2.5155182E-07,
                     720,                      66,               -24.12500,               -73.62500,             1.9678956E-07,
                     720,                      67,               -24.12500,               -73.37500,             3.0821204E-07,
                     721,                      66,               -23.87500,               -73.62500,             1.5614286E-07,
                     721,                      67,               -23.87500,               -73.37500,             3.1846943E-07,
                     722,                      66,               -23.62500,               -73.62500,             9.6164243E-08,
                     722,                      67,               -23.62500,               -73.37500,             3.6291826E-07,
                     722,                      68,               -23.62500,               -73.12500,             4.8139376E-10,
                     723,                      66,               -23.37500,               -73.62500,             5.0064937E-08,
                     723,                      67,               -23.37500,               -73.37500,             3.8782937E-07,
                     723,                      68,               -23.37500,               -73.12500,             4.3325437E-09,
                     724,                      66,               -23.12500,               -73.62500,             1.4870772E-08,
                     724,                      67,               -23.12500,               -73.37500,             4.1811310E-07,
                     724,                      68,               -23.12500,               -73.12500,             3.1771975E-08,
                     725,                      66,               -22.87500,               -73.62500,             1.4870770E-09,
                     725,                      67,               -22.87500,               -73.37500,             3.6682601E-07,
                     725,                      68,               -22.87500,               -73.12500,             7.9911302E-08,
                     726,                      67,               -22.62500,               -73.37500,             3.1944677E-07,
                     726,                      68,               -22.62500,               -73.12500,             1.0542514E-07,
                     727,                      67,               -22.37500,               -73.37500,             2.6083268E-07,
                     727,                      68,               -22.37500,               -73.12500,             1.4778779E-07,
                     728,                      67,               -22.12500,               -73.37500,             1.8609960E-07,
                     728,                      68,               -22.12500,               -73.12500,             2.1470171E-07,
                     729,                      67,               -21.87500,               -73.37500,             1.3774290E-07,
                     729,                      68,               -21.87500,               -73.12500,             2.9076210E-07,
                     729,                      69,               -21.87500,               -72.87500,             2.3730220E-09,
                     730,                      67,               -21.62500,               -73.37500,             6.8871444E-08,
                     730,                      68,               -21.62500,               -73.12500,             3.2590381E-07,
                     730,                      69,               -21.62500,               -72.87500,             9.9666924E-09,
                     731,                      67,               -21.37500,               -73.37500,             1.3676601E-08,
                     731,                      68,               -21.37500,               -73.12500,             3.3697586E-07,
