 NAME III (version 6.5)                                          
 Run name:                   Flight3_051
 Run time:                   31/07/2016 16:55:42.942 UTC+01:00
 Met data:                   NWP Flow.Global_Mk9_PT1 Flow; NWP Flow.Global_Mk9_PT2 Flow; NWP Flow.Global_Mk9_PT3 Flow; NWP Flow.Global_Mk9_PT4 Flow; NWP Flow.Global_Mk9_PT5 Flow; NWP Flow.Global_Mk9_PT6 Flow; NWP Flow.Global_Mk9_PT7 Flow; NWP Flow.Global_Mk9_PT8 Flow; NWP Flow.Global_Mk9_PT9 Flow; NWP Flow.Global_Mk9_PT10 Flow; NWP Flow.Global_Mk9_PT11 Flow; NWP Flow.Global_Mk9_PT12 Flow; NWP Flow.Global_Mk9_PT13 Flow; NWP Flow.Global_Mk9_PT14 Flow
 Start of release:           03/12/2015 22:45 UTC
 End of release:             03/12/2015 22:44 UTC
 Source strength:            Multiple Sources
 Release location:           Multiple Sources
 Release height:             Multiple Sources
 Run duration:               5day 0hr 1min
 X grid origin:                -203.8750    
 Y grid origin:                -89.87500    
 X grid size:                        1432
 Y grid size:                         200
 X grid resolution:            0.2500000    
 Y grid resolution:            0.2500000    
 Number of preliminary cols:            4
 Number of field cols:                  1
 
 Fields:
                        ,                        ,                        ,                        ,                     INERT,
                        ,                        ,                        ,                        ,                     Req 1,
                        ,                        ,                        ,                        ,         Air Concentration,
                        ,                        ,                        ,                        ,                   TRACER1,
                        ,                        ,                        ,                        ,                 g s / m^3,
                        ,                        ,                        ,                        ,                       low,
                        ,                        ,                        ,                        ,     No ensemble averaging,
                        ,                        ,                        ,                        ,    5day 0hr 0min integral,
                        ,                        ,                        ,                        ,   No horizontal averaging,
                        ,                        ,                        ,                        ,     No vertical averaging,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,      28/11/2015 22:44 UTC,
                        ,                        ,                        ,                        ,        Z = 100.0000 m agl,
                        ,                        ,                        ,                        ,                          ,
                 X Index,                 Y Index,            X (Lat-Long),            Y (Lat-Long),                          ,
                     216,                      80,               -150.1250,               -70.12500,             4.1106193E-10,
                     219,                      82,               -149.3750,               -69.62500,             4.0138495E-10,
                     220,                      81,               -149.1250,               -69.87500,             4.0616577E-10,
                     225,                      81,               -147.8750,               -69.87500,             4.0616577E-10,
                     226,                      80,               -147.6250,               -70.12500,             4.1106193E-10,
                     227,                      80,               -147.3750,               -70.12500,             4.1106193E-10,
                     228,                      83,               -147.1250,               -69.37500,             3.9671533E-10,
                     231,                      81,               -146.3750,               -69.87500,             4.0616577E-10,
                     233,                      81,               -145.8750,               -69.87500,             4.0616577E-10,
                     234,                      80,               -145.6250,               -70.12500,             4.1106193E-10,
                     234,                      82,               -145.6250,               -69.62500,             4.0138495E-10,
                     235,                      81,               -145.3750,               -69.87500,             4.0616577E-10,
                     236,                      83,               -145.1250,               -69.37500,             3.9671533E-10,
                     237,                      80,               -144.8750,               -70.12500,             4.1106193E-10,
                     238,                      81,               -144.6250,               -69.87500,             4.0616577E-10,
                     238,                      82,               -144.6250,               -69.62500,             4.0138495E-10,
                     239,                      81,               -144.3750,               -69.87500,             4.0616577E-10,
                     239,                      82,               -144.3750,               -69.62500,             4.0138495E-10,
                     240,                      81,               -144.1250,               -69.87500,             8.1233154E-10,
                     241,                      76,               -143.8750,               -71.12500,             4.3197781E-10,
                     241,                      81,               -143.8750,               -69.87500,             4.0616577E-10,
                     242,                      84,               -143.6250,               -69.12500,             3.9218317E-10,
                     243,                      81,               -143.3750,               -69.87500,             4.0616577E-10,
                     245,                      79,               -142.8750,               -70.37500,             4.1607751E-10,
                     245,                      82,               -142.8750,               -69.62500,             4.0138495E-10,
                     246,                      81,               -142.6250,               -69.87500,             4.0616577E-10,
                     246,                      82,               -142.6250,               -69.62500,             4.0138495E-10,
                     247,                      82,               -142.3750,               -69.62500,             4.0138495E-10,
                     248,                      75,               -142.1250,               -71.37500,             4.3755768E-10,
                     249,                      80,               -141.8750,               -70.12500,             4.1106193E-10,
                     249,                      82,               -141.8750,               -69.62500,             4.0138495E-10,
                     250,                      82,               -141.6250,               -69.62500,             8.0276991E-10,
                     251,                      75,               -141.3750,               -71.37500,             4.3755768E-10,
                     251,                      80,               -141.3750,               -70.12500,             4.1106193E-10,
                     251,                      81,               -141.3750,               -69.87500,             4.0616577E-10,
                     251,                      82,               -141.3750,               -69.62500,             4.0138495E-10,
                     251,                      87,               -141.3750,               -68.37500,             3.7920148E-10,
                     252,                      80,               -141.1250,               -70.12500,             4.1106193E-10,
                     252,                      82,               -141.1250,               -69.62500,             4.0138495E-10,
                     252,                      83,               -141.1250,               -69.37500,             3.9671533E-10,
                     253,                      80,               -140.8750,               -70.12500,             4.1106193E-10,
                     253,                      81,               -140.8750,               -69.87500,             4.0616577E-10,
                     253,                      82,               -140.8750,               -69.62500,             4.0138495E-10,
                     253,                      94,               -140.8750,               -66.62500,             3.5223971E-10,
