 NAME III (version 6.5)                                          
 Run name:                   Flight6_095
 Run time:                   31/07/2016 18:28:04.617 UTC+01:00
 Met data:                   NWP Flow.Global_Mk9_PT1 Flow; NWP Flow.Global_Mk9_PT2 Flow; NWP Flow.Global_Mk9_PT3 Flow; NWP Flow.Global_Mk9_PT4 Flow; NWP Flow.Global_Mk9_PT5 Flow; NWP Flow.Global_Mk9_PT6 Flow; NWP Flow.Global_Mk9_PT7 Flow; NWP Flow.Global_Mk9_PT8 Flow; NWP Flow.Global_Mk9_PT9 Flow; NWP Flow.Global_Mk9_PT10 Flow; NWP Flow.Global_Mk9_PT11 Flow; NWP Flow.Global_Mk9_PT12 Flow; NWP Flow.Global_Mk9_PT13 Flow; NWP Flow.Global_Mk9_PT14 Flow
 Start of release:           06/12/2015 21:14 UTC
 End of release:             06/12/2015 21:13 UTC
 Source strength:            Multiple Sources
 Release location:           Multiple Sources
 Release height:             Multiple Sources
 Run duration:               5day 0hr 1min
 X grid origin:                -203.8750    
 Y grid origin:                -89.87500    
 X grid size:                        1432
 Y grid size:                         200
 X grid resolution:            0.2500000    
 Y grid resolution:            0.2500000    
 Number of preliminary cols:            4
 Number of field cols:                  1
 
 Fields:
                        ,                        ,                        ,                        ,                     INERT,
                        ,                        ,                        ,                        ,                     Req 1,
                        ,                        ,                        ,                        ,         Air Concentration,
                        ,                        ,                        ,                        ,                   TRACER1,
                        ,                        ,                        ,                        ,                 g s / m^3,
                        ,                        ,                        ,                        ,                       low,
                        ,                        ,                        ,                        ,     No ensemble averaging,
                        ,                        ,                        ,                        ,    5day 0hr 0min integral,
                        ,                        ,                        ,                        ,   No horizontal averaging,
                        ,                        ,                        ,                        ,     No vertical averaging,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,      01/12/2015 21:13 UTC,
                        ,                        ,                        ,                        ,        Z = 100.0000 m agl,
                        ,                        ,                        ,                        ,                          ,
                 X Index,                 Y Index,            X (Lat-Long),            Y (Lat-Long),                          ,
                     685,                     199,               -32.87500,               -40.37500,             1.8344030E-10,
                     688,                     198,               -32.12500,               -40.62500,             1.8412373E-10,
                     689,                     197,               -31.87500,               -40.87500,             1.8481561E-10,
                     718,                      64,               -24.62500,               -74.12500,             5.1089183E-10,
                     719,                      64,               -24.37500,               -74.12500,             5.1089183E-10,
                     720,                      65,               -24.12500,               -73.87500,             1.0063547E-09,
                     720,                     106,               -24.12500,               -63.62500,             3.1456898E-10,
                     721,                      65,               -23.87500,               -73.87500,             5.0317733E-10,
                     722,                      65,               -23.62500,               -73.87500,             1.0063547E-09,
                     723,                      65,               -23.37500,               -73.87500,             5.0317733E-10,
                     723,                      66,               -23.37500,               -73.62500,             1.9827693E-09,
                     724,                      65,               -23.12500,               -73.87500,             1.0063547E-09,
                     724,                      66,               -23.12500,               -73.62500,             9.9138464E-10,
                     724,                     103,               -23.12500,               -64.37500,             3.2313396E-10,
                     725,                      65,               -22.87500,               -73.87500,             5.0317733E-10,
                     725,                      66,               -22.87500,               -73.62500,             4.9569232E-10,
                     725,                     101,               -22.87500,               -64.87500,             3.2913255E-10,
                     725,                     102,               -22.87500,               -64.62500,             3.2609010E-10,
                     726,                      65,               -22.62500,               -73.87500,             5.0317733E-10,
                     726,                      66,               -22.62500,               -73.62500,             4.9569232E-10,
                     727,                      66,               -22.37500,               -73.62500,             4.4612309E-09,
                     727,                      67,               -22.37500,               -73.37500,             4.8845006E-10,
                     728,                      66,               -22.12500,               -73.62500,             1.9827693E-09,
                     728,                      67,               -22.12500,               -73.37500,             1.4653502E-09,
                     728,                      98,               -22.12500,               -65.62500,             3.3862163E-10,
                     729,                      67,               -21.87500,               -73.37500,             4.8845006E-10,
                     730,                      67,               -21.62500,               -73.37500,             1.9538002E-09,
                     731,                      67,               -21.37500,               -73.37500,             2.4422504E-09,
                     731,                      68,               -21.37500,               -73.12500,             4.8139376E-10,
                     732,                      67,               -21.12500,               -73.37500,             1.9538002E-09,
                     732,                      68,               -21.12500,               -73.12500,             1.9255750E-09,
                     732,                      69,               -21.12500,               -72.87500,             9.4920882E-10,
                     733,                      67,               -20.87500,               -73.37500,             9.7690012E-10,
                     733,                      68,               -20.87500,               -73.12500,             1.9255750E-09,
                     734,                      68,               -20.62500,               -73.12500,             1.4441812E-09,
                     734,                      69,               -20.62500,               -72.87500,             9.4920882E-10,
                     735,                      68,               -20.37500,               -73.12500,             9.6278752E-10,
                     735,                      69,               -20.37500,               -72.87500,             9.4920882E-10,
                     735,                      70,               -20.37500,               -72.62500,             4.6796111E-10,
                     736,                      68,               -20.12500,               -73.12500,             4.8139376E-10,
                     736,                      69,               -20.12500,               -72.87500,             9.4920882E-10,
                     736,                      70,               -20.12500,               -72.62500,             4.6796111E-10,
                     737,                      68,               -19.87500,               -73.12500,             9.6278752E-10,
                     737,                      69,               -19.87500,               -72.87500,             9.4920882E-10,
